ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,WCPA Forms,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global
1246456,simple,1511,,Smije?na pregaca ribic ? volim loviti,-1,0,visible,Pregaca sa smije?nim natpisom.,Smije?na pregaca ribic ? volim loviti nije samo proizvod ? to je recept za dobro raspolo?enje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.,,,taxable,,1,,,0,0,1,,,,0,,,"16,90","Ideje za darila, Valentinovo, Zabavni predpasniki",,,https://top-majice.hr/wp-content/uploads/2024/09/ribi_rad_lovim.png,,,,,,,,,1,,1252901,Barva tiska na predpasnik,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,Barva predpasnika,"Bordo rdeca, Crna, Navadna rdeca, Temno modra",1,1,,,,,,,,,,,,
1246489,simple,1512,,Smije?na majica popravljam sve (zanimanje po ?elji),-1,0,visible,Smije?na majica.,Izmamite osmijehe i odu?evljenje uz Smije?na majica popravljam sve (zanimanje po ?elji). Ovaj ?aljivi proizvod pravi je odabir za svakog tko cijeni dobru ?alu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Ideje za darila, Majice za rojstni dan, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2024/10/vse_popravim.jpg,,,,,,,,,1,,"12,530,891,252,539",Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kot na sliki, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
1246491,simple,1513,,Smije?na majica medicinska sestra ? placena da bockam,-1,0,visible,Smije?na majica.,"Smije?na majica medicinska sestra ? placena da bockam je idealan nacin da iska?ete svoju duhovitu stranu. Poklon za ljude koji vole smijeh, zabavu i originalnost!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Ideje za darila, Mo?ke majice, Po ?elji",,,https://top-majice.hr/wp-content/uploads/2024/10/med.sestra.jpg,,,,,,,,,1,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
1246925,simple,1514,,Smije?na majica ?.E.F. kratica,-1,0,visible,Smije?na majica.,?elite poklon koji ce izazvati salve smijeha? Smije?na majica ?.e.f. kratica ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Ideje za darila, Mo?ke majice, Po ?elji",,,https://top-majice.hr/wp-content/uploads/2024/10/efmalaslika_1.png,,,,,,,,,1,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
1247359,simple,1515,,Smije?na majica #nemogu,-1,0,visible,Smije?na majica.,"Smije?na majica #nemogu je idealan nacin da iska?ete svoju duhovitu stranu. Poklon za ljude koji vole smijeh, zabavu i originalnost!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Ideje za darila, Mo?ke majice, Po ?elji",,,https://top-majice.hr/wp-content/uploads/2024/10/nemorem_1.png,,,,,,,,,1,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
1247793,simple,1516,,Smije?na majica pivo ? terapija,-1,1,visible,Smije?na majica.,?elite poklon koji ce izazvati salve smijeha? Smije?na majica pivo ? terapija ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Ideje za darila, Mo?ke majice, Po ?elji",,,https://top-majice.hr/wp-content/uploads/2024/10/pivoterapija.png,,,,,,,,,1,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
1248227,simple,1517,,Smije?na majica djecje pamcenje,-1,0,visible,Smije?na majica.,"Tra?ite ne?to posebno ?to garantira dobru atmosferu? Smije?na majica djecje pamcenje je va? savr?eni izbor za sve prilike, zabavan, duhovit i originalan.",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Ideje za darila, Mo?ke majice, Po ?elji",,,https://top-majice.hr/wp-content/uploads/2024/10/otro_kispomin.png,,,,,,,,,1,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
1248661,simple,1518,,Smije?na majica kralj visenja na mobitelu,-1,0,visible,Smije?na majica.,?elite biti zvijezda zabave? Uz Smije?na majica kralj visenja na mobitelu cete sigurno pogoditi ukus svakog tko voli zabavne i kreativne poklone.,,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Ideje za darila, Mo?ke majice, Po ?elji",,,https://top-majice.hr/wp-content/uploads/2024/10/kraljvisenjanatelefonu.png,,,,,,,,,1,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
1249095,simple,1519,,Smije?na majica kraljica dru?tvenih mre?a,-1,0,visible,Smije?na majica.,"Smije?na majica kraljica dru?tvenih mre?a je idealan nacin da iska?ete svoju duhovitu stranu. Poklon za ljude koji vole smijeh, zabavu i originalnost!",,,taxable,,1,,,0,0,1,,,,0,,,"11,90","?enske majice, Ideje za darila, Mo?ke majice, Po ?elji",,,https://top-majice.hr/wp-content/uploads/2024/10/kraljicado.png,,,,,,,,,1,,1252539,Vrsta in velikost majice,"?enska L, ?enska M, ?enska S, ?enska XL, Mo?ka L, Mo?ka M, Mo?ka S, Mo?ka XL, Mo?ka XXL",1,1,Barva majice,"Bela, Crna, Kraljevo modra, Oran?na, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"?ivo rumena, Bela, Crna, Kraljevsko modra, Rdeca, Roza",1,1,,,,,,,,
1249529,simple,1520,,Pulover mama s imenima djece,-1,0,visible,Pulover univerzalne velicine bez kapuljace u bijeloj boji. Natpis "Mami" na prsima i imena djece po ?elji na rukavu.,?elite poklon koji ce izazvati salve smijeha? Pulover mama s imenima djece ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito u?ivanje!,,,taxable,,1,,,0,0,1,,,,0,,,"19,90","?enske majice, Darila za dan ?ena in materinski dan, Mo?ke majice",,,https://top-majice.hr/wp-content/uploads/2024/11/oglas_za_mami-scaled.jpg,,,,,,,,,1,,"12,538,121,253,814",Velikost UNIVERZALNEGA puloverja,"Unisex L, Unisex M, Unisex S, Unisex XL, Unisex XXL",1,1,Barva puloverja,Bela,1,1,Barva teksta na majici,"Crna, Rdeca, Rose gold, Roza, Zlata",1,1,,,,,,,,
1249556,simple,1521,,BMW poklon ? ?alica i zabavni prirucnik,-1,0,visible,BMW poklon ? ?alica i zabavni prirucnik.,"Ako tra?ite nacin da razbijete monotoniju, Bmw poklon ? ?alica i zabavni prirucnik je ono ?to trebate. Savr?en spoj humora i originalnosti koji ce svakoga nasmijati do suza.",,,taxable,,1,,,0,0,1,,,,0,,,"24,9","Skodelice, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2024/12/komplet_bmw-scaled.jpg,,,,,0087,0087,,,1,,0,,,,,,,,,,,,,,,,,,,,
760199,simple,0550,,Pulover vatrogasac natpis,-1,0,visible,Smiješni pulover,"Pulover vatrogasac natpis je idealan nacin da iskažete svoju duhovitu stranu. Poklon za ljude koji vole smijeh, zabavu i originalnost!",,,taxable,,1,,,0,0,1,,,,0,,,"19,90","Majice za gasilce, Puloverji s kapuco",,,https://top-majice.hr/wp-content/uploads/2013/09/h_gasilec_napis.jpg,,,,,,,,,1,,1252968,Tisk spredaj ali zadaj?,"SPREDAJ, ZADAJ",1,1,Barva besedila na CRNEM puloverju,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena, Zlata",1,1,Velikost puloverja,"Moški L, Moški M, Moški S, Moški XL, Moški XXL",1,1,,,,,,,,
823807,simple,0669,,Pulover (komplet) Mr Right & Mr Always Right,-1,0,visible,Hoodie - pulover s natpisom\nPulover je proizvod poznatog tekstilnog brenda Fruit of the Loom. Izraden je od 80 % pamuka i 20 % poliestera. (280 g/m²),Želite poklon koji ce izazvati salve smijeha? Pulover (komplet) mr right & mr always right ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito uživanje!,,,taxable,,1,,,0,0,1,,,,0,,,"38,00","Darila za dan žena in materinski dan, Puloverji s kapuco, Puloverji za pare, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2016/02/alwayshoodie.png,,,,,,,,,3,,1253208,"Velikost UNISEX puloverja, ki ga bo nosila ženska","L, M, S, XL, XXL",1,1,"Velikost UNISEX puloverja, ki ga bo nosil moški","L, M, S, XL, XXL, XXXL",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,,,,,
824110,simple,0670,,Pulover (komplet) He - She is mine,-1,0,visible,Hoodie - pulover s natpisom\nPulover je proizvod poznatog tekstilnog brenda Fruit of the Loom. Izraden je od 80 % pamuka i 20 % poliestera. (280 g/m²),"Želite poklon koji ce biti hit veceri? Pulover (komplet) he - she is mine je zabavan, moderan i baš ono što trebate da zacinite svaku situaciju.",,,taxable,,1,,,0,0,1,,,,0,,,38,"Puloverji s kapuco, Puloverji za pare, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2016/02/hesmine_3.png,,,,,,,,,1,,1253208,"Velikost UNISEX puloverja, ki ga bo nosila ženska","L, M, S, XL, XXL",1,1,"Velikost UNISEX puloverja, ki ga bo nosil moški","L, M, S, XL, XXL, XXXL",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,,,,,
824413,simple,0671,,Pulover (komplet) King Queen,-1,0,visible,Hoodie - pulover s natpisom\nPulover je proizvod poznatog tekstilnog brenda Fruit of the Loom. Izraden je od 80 % pamuka i 20 % poliestera. (280 g/m²),"Ako tražite nacin da razbijete monotoniju, Pulover (komplet) king queen je ono što trebate. Savršen spoj humora i originalnosti koji ce svakoga nasmijati do suza.",,,taxable,,1,,,0,0,1,,,,0,,,38,"Puloverji s kapuco, Puloverji za pare, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2016/02/kingqueen.png,,,,,,,,,7,,1253208,"Velikost UNISEX puloverja, ki ga bo nosila ženska","L, M, S, XL, XXL",1,1,"Velikost UNISEX puloverja, ki ga bo nosil moški","L, M, S, XL, XXL",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena, ZLATA - NOVO",1,1,,,,,,,,
824716,simple,0672,,Pulover (komplet) Mr Mrs,-1,0,visible,Hoodie - pulover s natpisom\nPulover je proizvod poznatog tekstilnog brenda Fruit of the Loom. Izraden je od 80 % pamuka i 20 % poliestera. (280 g/m²),Želite poklon koji ce izazvati salve smijeha? Pulover (komplet) mr mrs ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito uživanje!,,,taxable,,1,,,0,0,1,,,,0,,,38,"Puloverji s kapuco, Puloverji za pare, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2016/02/mrmrshoodie_1.png,,,,,,,,,7,,1253208,"Velikost UNISEX puloverja, ki ga bo nosila ženska","L, M, S, XL, XXL",1,1,"Velikost UNISEX puloverja, ki ga bo nosil moški","L, M, S, XL, XXL, XXXL",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,,,,,
825019,simple,0673,,Pulover (komplet) My boyfriend girlfriend loves me,-1,0,visible,Hoodie - pulover s natpisom\nPulover je proizvod poznatog tekstilnog brenda Fruit of the Loom. Izraden je od 80 % pamuka i 20 % poliestera. (280 g/m²),Izmamite osmijehe i oduševljenje uz Pulover (komplet) my boyfriend girlfriend loves me. Ovaj šaljivi proizvod pravi je odabir za svakog tko cijeni dobru šalu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,38,"Puloverji s kapuco, Puloverji za pare, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2016/02/mylovesmehoodie.png,,,,,,,,,2,,1253208,"Velikost UNISEX puloverja, ki ga bo nosila ženska","L, M, S, XL, XXL",1,1,"Velikost UNISEX puloverja, ki ga bo nosil moški","L, M, S, XL, XXL, XXXL",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,,,,,
825322,simple,0674,,Pulover (komplet) My king and queen,-1,0,visible,Hoodie - pulover s natpisom\nPulover je proizvod poznatog tekstilnog brenda Fruit of the Loom. Izraden je od 80 % pamuka i 20 % poliestera. (280 g/m²),"Tražite nešto posebno što garantira dobru atmosferu? Pulover (komplet) my king and queen je vaš savršeni izbor za sve prilike, zabavan, duhovit i originalan.",,,taxable,,1,,,0,0,1,,,,0,,,38,"Darila za dan žena in materinski dan, Puloverji s kapuco, Puloverji za pare, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2016/02/sheismykingqueen_1.png,,,,,,,,,7,,1253208,"Velikost UNISEX puloverja, ki ga bo nosila ženska","L, M, S, XL, XXL",1,1,"Velikost UNISEX puloverja, ki ga bo nosil moški","L, M, S, XL, XXL",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,,,,,
825575,simple,0675,,Pulover (komplet) soul mate,-1,0,visible,Hoodie - pulover s natpisom\nPulover je proizvod poznatog tekstilnog brenda Fruit of the Loom. Izraden je od 80 % pamuka i 20 % poliestera. (280 g/m²),Želite poklon koji ce izazvati salve smijeha? Pulover (komplet) soul mate ce osvojiti svakoga tko ima smisla za humor. Idealno za poklon ili vlastito uživanje!,,,taxable,,1,,,0,0,1,,,,0,,,38,"Puloverji s kapuco, Puloverji za pare, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2016/02/soulmatehoo.png,,,,,,,,,2,,1253208,"Velikost UNISEX puloverja, ki ga bo nosila ženska","L, M, S, XL, XXL",1,1,"Velikost UNISEX puloverja, ki ga bo nosil moški","L, M, S, XL, XXL, XXXL",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,,,,,
825877,simple,0676,,Majica (komplet) is my king queen,-1,0,visible,Majica s natpisom,Izmamite osmijehe i oduševljenje uz Majica (komplet) is my king queen. Ovaj šaljivi proizvod pravi je odabir za svakog tko cijeni dobru šalu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,22,"Moške majice, Puloverji za pare, Valentinovo, Ženske majice",,,https://top-majice.hr/wp-content/uploads/2016/02/majica_is_my_king_queen.png,,,,,,,,,7,,1253212,Vrsta in velikost majice - MOŠKA,"L, M, S, XL, XXL",1,1,Vrsta in velikost majice - ŽENSKA,"L, M, S, XL",1,1,Barva majic,"Bela, Crna, Kraljevsko modra, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,
827281,simple,0677,,Majica (komplet) she he is mine,-1,0,visible,Majica s natpisom,"Želite razveseliti dragu osobu? Uz Majica (komplet) she he is mine, smijeh i dobro raspoloženje su zajamceni – poklon koji ce se pamtiti!",,,taxable,,1,,,0,0,1,,,,0,,,22,"Moške majice, Puloverji za pare, Valentinovo, Ženske majice",,,https://top-majice.hr/wp-content/uploads/2016/02/majica_ismine.png,,,,,,,,,9,,1253212,Vrsta in velikost majice - MOŠKA,"L, M, S, XL, XXL, XXXL",1,1,Vrsta in velikost majice - ŽENSKA,"L, M, S, XL, XXL",1,1,Barva majic,"Bela, Crna, Kraljevsko modra, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,
827283,simple,0678,,Majica (komplet) king queen,-1,0,visible,Majica s natpisom,"Želite poklon koji ce biti hit veceri? Majica (komplet) king queen je zabavan, moderan i baš ono što trebate da zacinite svaku situaciju.",,,taxable,,1,,,0,0,1,,,,0,,,22,"Moške majice, Puloverji za pare, Valentinovo, Ženske majice",,,https://top-majice.hr/wp-content/uploads/2016/02/majica_king_queen.png,,,,,,,,,3,,1253212,Vrsta in velikost majice - MOŠKA,"L, M, S, XL, XXL, XXXL",1,1,Vrsta in velikost majice - ŽENSKA,"L, M, S, XL",1,1,Barva majic,"Bela, Crna, Kraljevsko modra, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"Bela, Crna, Kraljevsko modra, Rdeca, Roza, Živo rumena, Zlata",1,1,,,,
827287,simple,0679,,Majica (komplet) Mr Mrs,-1,0,visible,Majica s natpisom,Majica (komplet) mr mrs nije samo proizvod – to je recept za dobro raspoloženje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.,,,taxable,,1,,,0,0,1,,,,0,,,22,"Moške majice, Puloverji za pare, Valentinovo, Ženske majice",,,https://top-majice.hr/wp-content/uploads/2016/02/majica_mrsmr.png,,,,,,,,,9,,1253212,Vrsta in velikost majice - MOŠKA,"L, M, S, XL, XXL, XXXL",1,1,Vrsta in velikost majice - ŽENSKA,"L, M, S, XL, XXL",1,1,Barva majic,"Bela, Crna, Kraljevsko modra, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,
827290,simple,0680,,Majica (komplet) Mr Right Mrs Always Right,-1,0,visible,Majica s natpisom,Majica (komplet) mr right mrs always right nije samo proizvod – to je recept za dobro raspoloženje! Iznenadite sebe ili druge originalnim poklonom punim duha i zabave.,,,taxable,,1,,,0,0,1,,,,0,,,22,"Moške majice, Puloverji za pare, Valentinovo, Ženske majice",,,https://top-majice.hr/wp-content/uploads/2016/02/majica_mrsright.png,,,,,,,,,9,,1253212,Vrsta in velikost majice - MOŠKA,"L, M, S, XL, XXL",1,1,Vrsta in velikost majice - ŽENSKA,"L, M, S, XL, XXL",1,1,Barva majic,"Bela, Crna, Kraljevsko modra, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,
829043,simple,0681,,Majica (komplet) soul mate,-1,0,visible,Majica s natpisom,"Želite poklon koji ce biti hit veceri? Majica (komplet) soul mate je zabavan, moderan i baš ono što trebate da zacinite svaku situaciju.",,,taxable,,1,,,0,0,1,,,,0,,,22,"Moške majice, Puloverji za pare, Valentinovo, Ženske majice",,,https://top-majice.hr/wp-content/uploads/2016/02/majica_soulmate.png,,,,,,,,,9,,1253212,Vrsta in velikost majice - MOŠKA,"L, M, S, XL, XXL, XXXL",1,1,Vrsta in velikost majice - ŽENSKA,"L, M, S, XL, XXL",1,1,Barva majic,"Bela, Crna, Kraljevsko modra, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,
831795,simple,0687,,Majica (komplet) best mom daughter ever,-1,0,visible,Majice s natpisom,"Tražite nešto posebno što garantira dobru atmosferu? Majica (komplet) best mom daughter ever je vaš savršeni izbor za sve prilike, zabavan, duhovit i originalan.",,,taxable,,1,,,0,0,1,,,,0,,,22,"Darila za dan žena in materinski dan, Puloverji za pare, Valentinovo, Ženske majice",,,https://top-majice.hr/wp-content/uploads/2016/03/kompletmomdaughter1_1.png,,,,,,,,,9,,1253217,Vrsta in velikost majice - ZA MAMO,"L, M, S, XL, XXL, XXXL",1,1,Vrsta in velikost majice - za hcerko,"L, M, S, XL, XXL",1,1,Barva majic,"Bela, Crna, Kraljevsko modra, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,
831804,simple,0688,,Majica (komplet) imam najbolju kcer — mama,-1,0,visible,Majica s natpisom,"Majica (komplet) imam najbolju kcer — mama je idealan nacin da iskažete svoju duhovitu stranu. Poklon za ljude koji vole smijeh, zabavu i originalnost!",,,taxable,,1,,,0,0,1,,,,0,,,22,"Darila za dan žena in materinski dan, Valentinovo, Ženske majice",,,https://top-majice.hr/wp-content/uploads/2016/03/imamnajboljsohcerko.png,,,,,,,,,9,,1253217,Vrsta in velikost majice - ZA MAMI,"L, M, S, XL",1,1,Vrsta in velikost majice - ZA HCERKO,"L, M, S, XL",1,1,Barva majic,"Bela, Crna, Kraljevsko modra, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,
843341,simple,0711,,Pulover (komplet) King Queen - dvobojno,-1,0,visible,Hoodie - pulover s natpisom\nPulover je proizvod poznatog tekstilnog brenda Fruit of the Loom. Izraden je od 80 % pamuka i 20 % poliestera. (280 g/m²),Dosta vam je dosadnih poklona? Poklonite nešto što se istice! Pulover (komplet) king queen - dvobojno je kreativan i šaljiv odabir za ljude sa stilom i humorom.,,,taxable,,1,,,0,0,1,,,,0,,,38,"Puloverji s kapuco, Puloverji za pare, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2017/02/kqdvobarvno_1_2.png,,,,,,,,,4,,1253208,"Velikost UNISEX puloverja, ki ga bo nosila ženska","L, M, S, XL, XXL",1,1,"Velikost UNISEX puloverja, ki ga bo nosil moški","L, M, S, XL, XXL",1,1,Barva teksta na majici,Kot na sliki,1,1,,,,,,,,
938766,simple,0845,,Majica (komplet) ja pijem - ja nosim kuci,-1,0,visible,Smiješna majica,Dosta vam je dosadnih poklona? Poklonite nešto što se istice! Majica (komplet) ja pijem - ja nosim kuci je kreativan i šaljiv odabir za ljude sa stilom i humorom.,,,taxable,,1,,,0,0,1,,,,0,,,22,"Moške majice, Valentinovo, Ženske majice",,,https://top-majice.hr/wp-content/uploads/2017/09/jaz_pijem.png,,,,,,,,,1,,1253212,Vrsta in velikost majice - MOŠKA,"L, M, S, XL, XXL, XXXL",1,1,Vrsta in velikost majice - ŽENSKA,"L, M, S, XL",1,1,Barva majic,"Bela, Crna, Kraljevsko modra, Rdeca, Roza, Rumena, Zelena",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena",1,1,,,,
940167,simple,0849,,Pulover (komplet) boss - the real boss,-1,0,visible,Hoodie - pulover s natpisom,"Želite poklon koji ce biti hit veceri? Pulover (komplet) boss - the real boss je zabavan, moderan i baš ono što trebate da zacinite svaku situaciju.",,,taxable,,1,,,0,0,1,,,,0,,,38,"Puloverji s kapuco, Puloverji za pare, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2017/10/the_boss.png,,,,,,,,,1,,1253208,"Velikost UNISEX puloverja, ki ga bo nosila ženska","L, M, S, XL, XXL",1,1,"Velikost UNISEX puloverja, ki ga bo nosil moški","L, M, S, XL, XXL, XXXL",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena, ZLATA - NOVO",1,1,,,,,,,,
940349,simple,0850,,Pulover (komplet) king queen number 01,-1,0,visible,Hoodie - pulover s natpisom,Izmamite osmijehe i oduševljenje uz Pulover (komplet) king queen number 01. Ovaj šaljivi proizvod pravi je odabir za svakog tko cijeni dobru šalu i originalnost!,,,taxable,,1,,,0,0,1,,,,0,,,38,"Puloverji s kapuco, Puloverji za pare, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2017/10/product-image-104836673_580x_2x.jpg,,,,,,,,,1,,1253208,"Velikost UNISEX puloverja, ki ga bo nosila ženska","L, M, S, XL, XXL",1,1,"Velikost UNISEX puloverja, ki ga bo nosil moški","L, M, S, XL, XXL",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena, ZLATA - NOVO",1,1,,,,,,,,
940501,simple,0851,,Pulover (komplet) weirdo,-1,0,visible,Hoodie - pulover s natpisom,"Želite razveseliti dragu osobu? Uz Pulover (komplet) weirdo, smijeh i dobro raspoloženje su zajamceni – poklon koji ce se pamtiti!",,,taxable,,1,,,0,0,1,,,,0,,,38,"Puloverji s kapuco, Puloverji za pare, Valentinovo",,,https://top-majice.hr/wp-content/uploads/2017/10/weirdoo.png,,,,,,,,,2,,1253208,"Velikost UNISEX puloverja, ki ga bo nosila ženska","L, M, S, XL, XXL",1,1,"Velikost UNISEX puloverja, ki ga bo nosil moški","L, M, S, XL, XXL, XXXL",1,1,Barva teksta na majici,"Bela, Kraljevsko modra, Rdeca, Roza, Živo rumena, ZLATA - NOVO",1,1,,,,,,,,
